Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title,Demand_Score,Expert_Rating
Dell,Battery,بطارية ديل أصلية Genuine Dell Precision 7530 7540 7730 7740 NYFJH 97wh | ضمان 3 شهور,Original,N/A,5500,N/A,5500,5225,3 7530 7540 7730 7740 97wh battery dell genuine nyfjh precision أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine Dell Precision 7550 7750 7560 7760 Battery PKWVM 11.4v 7922mAh 95Wh | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,11 3 4v 7550 7560 7750 7760 7922mah 95wh battery battery dell genuine pkwvm precision أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine Dell Precision M3800 Dell XPS 15 9530 Battery T0TRM  11.1v 61Wh | ضمان 3 شهور,Original,N/A,3900,N/A,3900,3705,11 15 1v 3 61wh 9530 battery battery dell dell genuine m3800 precision t0trm xps أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine Dell XPS 12 9Q33 L221X 13 9333 Ultrabook 13 XPS13 Battery C4K9V 7.4V 6555mAh 55Wh | ضمان 3 شهور,Original,N/A,3600,N/A,3600,3420,12 13 13 3 4v 55wh 6555mah 7 9333 9q33 battery battery c4k9v dell genuine l221x ultrabook xps xps13 أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine Dell XPS 15 9570 6GTPY 11.4v 97Wh | ضمان 3 شهور,Original,N/A,5100,N/A,5100,4845,11 15 3 4v 6gtpy 9570 97wh battery dell genuine xps أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine precision 7510 Dell Precision 15 7510 Precision 17 7710 Battery T05W1 11.1v 6460mAh 72wh | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,11 15 17 1v 3 6460mah 72wh 7510 7510 7710 battery battery dell genuine precision precision precision t05w1 أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Original Dell Battery XPS 13 9365 - nnf1c - 7.6v 46Wh | ضمان 3 شهور,Original,N/A,4600,N/A,4600,4370,13 3 46wh 6v 7 9365 battery battery dell nnf1c original xps أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Original Dell Precision M6600 M6700 M6800 M4600 M4700 Battery - FJJ4W - 11.1v 8550mAh 97Wh | ضمان 3 شهور,Original,N/A,3700,N/A,3700,3515,11 1v 3 8550mah 97wh battery battery dell fjj4w m4600 m4700 m6600 m6700 m6800 original precision أصلية ديل شهور ضمان,40,8.5
Alienware/Dell,Battery,بطارية ديل ألينوير أصلية Genuine Dell Alienware M15 M17 R1 G5 5590 G7 7790 battery 1F22N - 15.2V 3750mAh 60Wh | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,15 1f22n 2v 3 3750mah 5590 60wh 7790 alienware battery battery dell g5 g7 genuine m15 m17 r1 أصلية ألينوير ديل شهور ضمان,40,8.5
Alienware/Dell,Battery,بطارية ديل ألينوير أصلية Original Dell  Alienware 15 R3 R4 17 R4 R5 Battery - 9NJM1 - 11.4V 99Wh | ضمان 3 شهور,Original,N/A,5600,N/A,5600,5320,11 15 17 3 4v 99wh 9njm1 alienware battery battery dell original r3 r4 r4 r5 أصلية ألينوير ديل شهور ضمان,40,8.5
Alienware/Dell,Battery,بطارية ديل الينوير أصلية Genuine Dell Alienware M17x R3 Alienware M17x R4 Battery BTYVOY1 11.1V 7860mAh 90Wh | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,11 1v 3 7860mah 90wh alienware alienware battery battery btyvoy1 dell genuine m17x m17x r3 r4 أصلية الينوير ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل متوافقة Compatible Dell Precision M6600 M6700 M6800 M4600 M4700 Battery - FJJ4W - 11.1v 4400mAh 49Wh | ضمان شهر,Standard/Copy,N/A,2600,N/A,2600,2470,11 1v 4400mah 49wh battery battery dell fjj4w m4600 m4700 m6600 m6700 m6800 precision ديل شهر ضمان متوافقة,40,6.5
Razer,Battery,"بطارية ريزر بليد Genuine Razer Blade RZ09-02385 Lingren RZ09, RTX 2070 Battery - RC30-0248 - 15.4V 5209mAh 80Wh | ضمان 3 شهور",Original,N/A,5400,N/A,5400,5130,02385 0248 15 2070 3 4v 5209mah 80wh battery battery blade genuine lingren razer rc30 rtx rz09 rz09 بليد ريزر شهور ضمان,40,8.5
Samsung,Battery,بطارية سامسونج Compatible Samsung Battery NP300 R428 R580 R538 Rv509 R580 - AA-PB9NC6B - 49Wh 58Wh | ضمان شهر,Standard/Copy,N/A,1850,N/A,1850,1757.5,49wh 58wh aa battery battery np300 pb9nc6b r428 r538 r580 r580 rv509 samsung سامسونج شهر ضمان,40,6.5
Samsung,Battery,بطارية سامسونج Compatible Samsung NP N100 N150 N148 N143 N145 N102 Battery - pb2vc6w - 49Wh | ضمان شهر,Standard/Copy,N/A,2000,N/A,2000,1900,49wh battery battery n100 n102 n143 n145 n148 n150 np pb2vc6w samsung سامسونج شهر ضمان,40,6.5
Hp,Battery,بطارية لاب توب اتش بي Genuine HP Spectre X360 15-BL Battery KB06XL 11.55v 6700mAh 79.2Wh | ضمان 3 شهور,Original,N/A,3700,N/A,3700,3515,11 15 2wh 3 55v 6700mah 79 battery battery bl genuine hp kb06xl spectre x360 اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية لاب توب اتش بي أصلية Genuine HP OMEN 17-AN 17T-AN Battery 14.4v 5973mAh 86Wh FM08 16pin  | ضمان 3 شهور,Original,N/A,4900,N/A,4900,4655,14 16pin 17 17t 3 4v 5973mah 86wh an an battery battery fm08 genuine hp omen أصلية اتش بي شهور ضمان,40,8.5
Dell,Battery,بطارية لاب توب ديل أصلية Genuine Dell G5 5000 5590 5500 5505 G7 7590 7790 G3 15 3500 Battery MV07R 15.2v 4250mAh 68Wh | ضمان 3 شهور,Original,N/A,5350,N/A,5350,5082.5,15 15 2v 3 3500 4250mah 5000 5500 5505 5590 68wh 7590 7790 battery battery dell g3 g5 g7 genuine mv07r أصلية ديل شهور ضمان,40,8.5
Lenovo,Battery,بطارية لاب توب لينوفو  Genuine Lenovo Legion 5 15ARH7 - 15IAH7 - Legion 5 Pro-16ARH7 Battery 15.44v - 80wh - L21M4PC2 | ضمان 3 شهور,Original,N/A,5550,N/A,5550,5272.5,15 15arh7 15iah7 16arh7 3 44v 5 5 80wh battery battery genuine l21m4pc2 legion legion lenovo pro شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لاب توب لينوفو  Genuine Lenovo Legion 5 Pro-16ACH6 Legion 5-15ITH6 Legion 7-16ITHg6 Battery - L20C4PC1 | ضمان 3 شهور,Original,N/A,5400,N/A,5400,5130,15ith6 16ach6 16ithg6 3 5 5 7 battery battery genuine l20c4pc1 legion legion legion lenovo pro شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لاب توب لينوفو  Genuine Lenovo Legion 5-17ITH6 5-17ITH6H 5-17ACH6 5-17ACH6H Battery - L20C4PC2 | ضمان 3 شهور,Original,N/A,5500,N/A,5500,5225,17ach6 17ach6h 17ith6 17ith6h 3 5 5 5 5 battery battery genuine l20c4pc2 legion lenovo شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لاب توب لينوفو Genuine Lenovo Flex 5-14 Flex 5-15 Battery - L19M3PD6 - 52.5Wh | ضمان 3 شهور,Original,N/A,4400,N/A,4400,4180,14 15 3 5 5 52 5wh battery battery flex flex genuine l19m3pd6 lenovo شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لاب توب لينوفو Genuine Lenovo Legion 5 17IMH05 15IMH05 Legion 7I 15IMH Legion 7 15IMH05 Battery - L19M4PC2 | ضمان 3 شهور,Original,N/A,5200,N/A,5200,4940,15imh 15imh05 15imh05 17imh05 3 5 7 7i battery battery genuine l19m4pc2 legion legion legion lenovo شهور ضمان لينوفو,40,8.5
Hp,Battery,بطارية لـ اتش بي -  درجة أولى - Semi-Original HP Omen 15-EK 15-EN VICTUS 15-fa 15-FB - SD03XL 11.55V 52.5Wh | ضمان 3 شهور,Original,N/A,3400,N/A,3400,3230,11 15 15 15 15 3 52 55v 5wh battery ek en fa fb hp omen original sd03xl semi victus أولى اتش بي درجة شهور ضمان لـ,40,8.5
Lenovo,Battery,بطارية لينوفو  Compatible Lenovo E560 E550 Battery - 45N1758 - 10.8V 5200mAh  | ضمان شهر,Standard/Copy,N/A,2200,N/A,2200,2090,10 45n1758 5200mah 8v battery battery e550 e560 lenovo شهر ضمان لينوفو,40,6.5
Lenovo,Battery,بطارية لينوفو Compatible Lenovo Z50-70 G50-80 G400s G500 Battery - L12L4A02 - 14.4v 2200mAh 32Wh | ضمان شهر,Standard/Copy,N/A,1850,N/A,1850,1757.5,14 2200mah 32wh 4v 70 80 battery battery g400s g50 g500 l12l4a02 lenovo z50 شهر ضمان لينوفو,40,6.5
Lenovo,Battery,بطارية لينوفو Semi-Original Lenovo Yoga 3 Pro 1370 Pro-5Y71 7.6V 44Wh Battery L13m4p71 | ضمان 3 شهور,Original,N/A,4050,N/A,4050,3847.5,1370 3 3 44wh 5y71 6v 7 battery battery l13m4p71 lenovo original pro pro semi yoga شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية - Genuine Lenovo Legion 5P-15IMH05 5P-15IMH05H 5-15ARH05H Battery - L19C4PC0 | ضمان 3 شهور,Original,N/A,5900,N/A,5900,5605,15arh05h 15imh05 15imh05h 3 5 5p 5p battery battery genuine l19c4pc0 legion lenovo أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية - Genuine Lenovo Legion S7 R7000P R9000X Y9000X S7-15IMH5 Battery - L19M4PC3 | ضمان 3 شهور,Original,N/A,7050,N/A,7050,6697.5,15imh5 3 battery battery genuine l19m4pc3 legion lenovo r7000p r9000x s7 s7 y9000x أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية - Genuine Lenovo Legion Y720-15IKB Y710 Battery 60Wh 15.36v 3910mAh - L16M4PB0 | ضمان 3 شهور,Original,N/A,4350,N/A,4350,4132.5,15 15ikb 3 36v 3910mah 60wh battery battery genuine l16m4pb0 legion lenovo y710 y720 أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية - Genuine Lenovo Yoga C940-14IIL Battery 60Wh 7.68v 7820mAh - L18C4PH0 | ضمان 3 شهور,Original,N/A,4350,N/A,4350,4132.5,14iil 3 60wh 68v 7 7820mah battery battery c940 genuine l18c4ph0 lenovo yoga أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo FLEX 3-1570-80JM - 3-1480-80R30016US Battery - L14M3P21 - 11.1V 45Wh 4050mAh - shape C | ضمان 3 شهور,Original,N/A,3995,N/A,3995,3795.25,11 1480 1570 1v 3 3 3 4050mah 45wh 80jm 80r30016us battery battery c flex genuine l14m3p21 lenovo shape أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Thinkbook 15 14 G2 G3 G4 ThinkBook 14S Yoga battery - L19L3PDA - 45Wh | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,14 14s 15 3 45wh battery battery g2 g3 g4 genuine l19l3pda lenovo thinkbook thinkbook yoga أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Thinkbook 15-IIL 14-IIL 15-IML 14-IML battery - L19M3PF1 - 11.4v 3900mAh 45Wh | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,11 14 14 15 15 3 3900mah 45wh 4v battery battery genuine iil iil iml iml l19m3pf1 lenovo thinkbook أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo V130-15 V330-14 V330-15 V530-14 V530-15 Battery - L17L2PB3 - 30Wh | ضمان 3 شهور,Original,N/A,4200,N/A,4200,3990,14 14 15 15 15 3 30wh battery battery genuine l17l2pb3 lenovo v130 v330 v330 v530 v530 أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,"بطارية لينوفو أصلية Genuine Lenovo X1 Carbon 4th gen, Gen 4, X1 Yoga 1st 2nd Gen Battery 15.2v 3425mAh 52Wh - 00HW028 | ضمان 3 شهور",Original,N/A,4300,N/A,4300,4085,00hw028 15 1st 2nd 2v 3 3425mah 4 4th 52wh battery battery carbon gen gen gen genuine lenovo x1 x1 yoga أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Y50-70 Y50-80 Y70-70 7.4V 54Wh Battery L13M4P02 | ضمان 3 شهور,Original,N/A,4200,N/A,4200,3990,3 4v 54wh 7 70 70 80 battery battery genuine l13m4p02 lenovo y50 y50 y70 أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Y530 y540 Battery - L17C3PG1 - 52.5Wh 55Wh | ضمان 3 شهور,Original,N/A,4800,N/A,4800,4560,3 52 55wh 5wh battery battery genuine l17c3pg1 lenovo y530 y540 أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Yoga 3 Pro 1370 Pro-5Y71 7.6V 44Wh Battery L13m4p71 | ضمان 3 شهور,Original,N/A,4600,N/A,4600,4370,1370 3 3 44wh 5y71 6v 7 battery battery genuine l13m4p71 lenovo pro pro yoga أصلية شهور ضمان لينوفو,40,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Yoga 5 Pro Yoga 910 910-13IKB Battery 7.68v 10160mAh 78Wh - L15M4P23 | ضمان 3 شهور,Original,N/A,4800,N/A,4800,4560,10160mah 13ikb 3 5 68v 7 78wh 910 910 battery battery genuine l15m4p23 lenovo pro yoga yoga أصلية شهور ضمان لينوفو,40,8.5
Hp,Battery,بطارية متوافقة مع اتش بي  HP 15-ac 15-af 15-ay 250 g4 Battery 14.6v 2200mAh 32Wh - HS04 HS03 | ضمان شهر,Standard/Copy,N/A,1700,N/A,1700,1615,14 15 15 15 2200mah 250 32wh 6v ac af ay battery battery g4 hp hs03 hs04 اتش بي شهر ضمان متوافقة مع,40,6.5
Hp,Battery,بطارية متوافقة مع اتش بي HP G4 G6 G7 CQ56 DV5 DV6 630 G6-1000 Battery MU06 | ضمان شهر,Standard/Copy,N/A,1700,N/A,1700,1615,1000 630 battery battery cq56 dv5 dv6 g4 g6 g6 g7 hp mu06 اتش بي شهر ضمان متوافقة مع,40,6.5
Dell,Battery,كابل بطارية ديل أصلي – Genuine Dell G3 3500 / 3590 / G5 5590 / 5500 / 5505 Battery Cable – رقم القطعة 051NFV,Original,895,N/A,N/A,895,850.25,051nfv 3500 3590 5500 5505 5590 battery battery cable dell g3 g5 genuine أصلي القطعة ديل رقم كابل,40,9
